site,unit,date,total_kwh,avg_kw,max_hour_kw,min_hour_kw
삼천포태양광,3,2024-11-05,1145.376,48,216.68,0.648
삼천포태양광,3,2024-11-06,1636.02,68,260.56,0.72
삼천포태양광,3,2024-11-07,1462.392,61,240.19,0.468
삼천포태양광,3,2024-11-08,804.708,34,154.29,0.036
삼천포태양광,3,2024-11-09,1202.004,50,230.11,0.144
삼천포태양광,3,2024-11-10,321.444,13,75.09,0.216
삼천포태양광,3,2024-11-11,206.208,9,75.56,0.72
삼천포태양광,3,2024-11-12,1298.844,54,218.05,0.18
삼천포태양광,3,2024-11-13,853.704,36,199.83,0.072
삼천포태양광,3,2024-11-14,908.856,38,221.97,0.36
삼천포태양광,3,2024-11-15,343.764,14,99.64,0.54
삼천포태양광,3,2024-11-16,1212.228,51,211.06,0.864
삼천포태양광,3,2024-11-17,381.024,16,103.75,2.34
삼천포태양광,3,2024-11-18,1499.652,62,258.44,0.036
삼천포태양광,3,2024-11-19,853.812,36,176.43,1.692
삼천포태양광,3,2024-11-20,555.948,23,102.02,3.204
삼천포태양광,3,2024-11-21,1171.332,49,220.35,3.564
삼천포태양광,3,2024-11-22,1284.804,54,234.39,2.66
삼천포태양광,3,2024-11-23,883.62,37,196.84,0.648
삼천포태양광,3,2024-11-24,960.012,40,171.64,3.56
삼천포태양광,3,2024-11-25,902.952,38,209.34,1.512
삼천포태양광,3,2024-11-26,810.216,34,222.48,0.864
삼천포태양광,3,2024-11-27,757.44,32,208.29,1.08
삼천포태양광,3,2024-11-28,892.404,37,198.64,1.944
삼천포태양광,3,2024-11-29,782.424,33,138.7,1.152
삼천포태양광,3,2024-11-30,1172.088,49,232.88,0.07
삼천포태양광,3,2024-12-01,876.852,37,169.12,2.412
삼천포태양광,3,2024-12-02,1077.804,45,213.44,1.26
삼천포태양광,3,2024-12-03,1051.38,44,236.77,1.692
삼천포태양광,3,2024-12-04,1050.66,44,220.96,0.648
삼천포태양광,3,2024-12-05,1072.116,45,235.87,2.088
삼천포태양광,3,2024-12-06,698.328,29,147.78,1.692
삼천포태양광,3,2024-12-07,751.5,31,198.18,0.972
삼천포태양광,3,2024-12-08,1165.5,49,245.52,0.396
삼천포태양광,3,2024-12-09,1079.028,45,227.05,0.468
삼천포태양광,3,2024-12-10,1012.788,42,214.56,0.036
삼천포태양광,3,2024-12-11,860.22,36,201.6,0.324
삼천포태양광,3,2024-12-12,1069.92,45,234.86,0.54
삼천포태양광,3,2024-12-13,465.444,19,109.4,0.684
삼천포태양광,3,2024-12-14,1067.292,44,229.68,0.396
삼천포태양광,3,2024-12-15,450.756,19,161.82,0.612
삼천포태양광,3,2024-12-16,915.48,38,203.47,0.324
삼천포태양광,3,2024-12-17,941.364,39,206.02,0.108
삼천포태양광,3,2024-12-18,1076.688,45,236.91,0.036
삼천포태양광,3,2024-12-19,1069.884,45,236.77,0.144
삼천포태양광,3,2024-12-20,571.356,24,187.84,0.036
삼천포태양광,3,2024-12-21,876.096,37,218.41,7.128
삼천포태양광,3,2024-12-22,1111.14,46,237.27,0.036
삼천포태양광,3,2024-12-23,1027.944,43,225.14,0.036
삼천포태양광,3,2024-12-24,1071.54,45,235.54,0.072
삼천포태양광,3,2024-12-25,725.436,30,204.91,0.324
삼천포태양광,3,2024-12-26,910.008,38,198.54,0.144
삼천포태양광,3,2024-12-27,941.4,39,219.67,0.036
삼천포태양광,3,2024-12-28,1002.06,42,231.3,0.18
삼천포태양광,3,2024-12-29,956.7,40,226.36,0.324
삼천포태양광,3,2024-12-30,807.732,34,193.24,11.268
삼천포태양광,3,2024-12-31,1096.452,46,236.44,0.252
삼천포태양광,3,2025-01-01,1084.932,45,236.91,0.32
삼천포태양광,3,2025-01-02,1009.836,42,211.28,0.216
삼천포태양광,3,2025-01-03,1164.6,49,248.79,0.108
삼천포태양광,3,2025-01-04,968.364,40,208.44,0.108
삼천포태양광,3,2025-01-05,270.504,11,108.57,0.468
삼천포태양광,3,2025-01-06,675.468,28,152.17,0.18
삼천포태양광,3,2025-01-07,739.116,31,161.2,0.072
삼천포태양광,3,2025-01-08,919.764,38,218.66,0.108
삼천포태양광,3,2025-01-09,1018.908,42,239.97,0.144
삼천포태양광,3,2025-01-10,1038.456,43,253.8,0.072
삼천포태양광,3,2025-01-11,906.66,38,216.61,0.108
삼천포태양광,3,2025-01-12,1216.728,51,227.3,0.432
삼천포태양광,3,2025-01-13,1099.008,46,223.92,0.288
삼천포태양광,3,2025-01-14,1057.5,44,204.98,0.144
삼천포태양광,3,2025-01-15,1332.324,56,243.82,0.18
삼천포태양광,3,2025-01-16,1157.364,48,238.17,0.216
삼천포태양광,3,2025-01-17,1218.024,51,226.44,0.504
삼천포태양광,3,2025-01-18,1061.604,44,227.16,0.288
삼천포태양광,3,2025-01-19,1178.316,49,217.29,2.556
삼천포태양광,3,2025-01-20,1061.496,44,194.18,0.396
삼천포태양광,3,2025-01-21,1229.832,51,223.2,0.36
삼천포태양광,3,2025-01-22,892.944,37,170.67,0.468
삼천포태양광,3,2025-01-23,1116.108,47,198.82,0.504
삼천포태양광,3,2025-01-24,1206.216,50,222.51,0.432
삼천포태양광,3,2025-01-25,726.408,30,175.71,0.144
삼천포태양광,3,2025-01-26,661.716,28,170.24,0.79
삼천포태양광,3,2025-01-27,1050.084,44,246.56,5.148
삼천포태양광,3,2025-01-28,837.468,35,243.32,0.324
삼천포태양광,3,2025-01-29,1637.244,68,274.35,0.396
삼천포태양광,3,2025-01-30,1400.544,58,253.98,0.684
삼천포태양광,3,2025-01-31,586.944,24,141.66,0.108
삼천포태양광,3,2025-02-01,90.72,4,30.85,0.18
삼천포태양광,3,2025-02-02,868.536,36,194.76,1.116
삼천포태양광,3,2025-02-03,1611.0,67,270.61,0.864
삼천포태양광,3,2025-02-04,1791.252,75,285.62,0.54
삼천포태양광,3,2025-02-05,1200.672,50,222.12,0.828
삼천포태양광,3,2025-02-06,1088.352,45,218.23,0.756
삼천포태양광,3,2025-02-07,1343.772,56,255.88,1.26
삼천포태양광,3,2025-02-08,1837.44,77,285.62,0.504
삼천포태양광,3,2025-02-09,1793.124,75,276.94,0.504
삼천포태양광,3,2025-02-10,1691.64,70,264.63,1.332
삼천포태양광,3,2025-02-11,1652.616,69,251.74,2.052
삼천포태양광,3,2025-02-12,235.548,10,117.97,0.144
삼천포태양광,3,2025-02-13,1846.44,77,279.54,1.08
삼천포태양광,3,2025-02-14,1746.612,73,262.98,1.98
삼천포태양광,3,2025-02-15,270.72,11,67.78,2.592
삼천포태양광,3,2025-02-16,1597.392,67,243.5,2.7
삼천포태양광,3,2025-02-17,1829.772,76,274.35,1.728
삼천포태양광,3,2025-02-18,1868.58,78,277.66,2.412
삼천포태양광,3,2025-02-19,1845.936,77,273.67,2.736
삼천포태양광,3,2025-02-20,1743.228,73,263.16,5.76
삼천포태양광,3,2025-02-21,1738.044,72,280.76,5.868
삼천포태양광,3,2025-02-22,1791.684,75,284.61,3.744
삼천포태양광,3,2025-02-23,1882.728,78,283.57,4.824
삼천포태양광,3,2025-02-24,1712.268,71,279.21,0.036
삼천포태양광,3,2025-02-25,1317.852,55,259.84,5.328
삼천포태양광,3,2025-02-26,1660.824,69,250.77,0.036
삼천포태양광,3,2025-02-27,1089.252,45,155.98,7.236
삼천포태양광,3,2025-02-28,1404.792,59,253.51,0.072
삼천포태양광,3,2025-03-01,224.136,9,52.52,0.324
삼천포태양광,3,2025-03-02,294.768,12,67.06,0.18
삼천포태양광,3,2025-03-03,209.268,9,37.36,0.144
삼천포태양광,3,2025-03-04,368.388,15,121.78,1.26
삼천포태양광,3,2025-03-05,793.332,33,200.59,0.828
삼천포태양광,3,2025-03-06,854.136,36,172.54,0.36
삼천포태양광,3,2025-03-07,1587.132,66,257.76,0.144
삼천포태양광,3,2025-03-08,1670.256,70,252.14,0.324
삼천포태양광,3,2025-03-09,1793.232,75,257.18,0.576
삼천포태양광,3,2025-03-10,1060.344,44,187.92,0.756
삼천포태양광,3,2025-03-11,1834.56,76,258.01,0.9
삼천포태양광,3,2025-03-12,1128.996,47,157.24,0.144
삼천포태양광,3,2025-03-13,1332.864,56,214.66,1.008
삼천포태양광,3,2025-03-14,1844.388,77,267.84,0.252
삼천포태양광,3,2025-03-15,243.18,10,52.38,1.584
삼천포태양광,3,2025-03-16,1067.652,44,169.99,1.8
삼천포태양광,3,2025-03-17,2009.664,84,281.41,0.18
삼천포태양광,3,2025-03-18,1406.52,59,222.4,0.072
삼천포태양광,3,2025-03-19,1973.412,82,277.05,0.36
삼천포태양광,3,2025-03-20,1819.116,76,265.03,0.432
삼천포태양광,3,2025-03-21,1817.784,76,254.05,0.684
삼천포태양광,3,2025-03-22,1678.644,70,258.19,0.432
삼천포태양광,3,2025-03-23,0.0,0,0.0,0.0
삼천포태양광,3,2025-03-24,1381.608,58,235.98,1.008
삼천포태양광,3,2025-03-25,1643.832,68,243.1,1.008
삼천포태양광,3,2025-03-26,1769.184,74,248.04,1.296
삼천포태양광,3,2025-03-27,399.816,17,123.22,0.252
삼천포태양광,3,2025-03-28,1422.648,59,217.94,1.188
삼천포태양광,3,2025-03-29,1217.88,51,212.68,2.052
삼천포태양광,3,2025-03-30,1655.784,69,240.26,1.584
삼천포태양광,3,2025-03-31,1887.3,79,263.55,1.872
삼천포태양광,3,2025-04-01,1823.22,76,263.91,1.548
삼천포태양광,3,2025-04-02,1901.376,79,267.01,1.62
삼천포태양광,3,2025-04-03,1705.752,71,253.98,2.664
삼천포태양광,3,2025-04-04,1903.932,79,266.54,3.132
삼천포태양광,3,2025-04-05,488.448,20,84.92,1.368
삼천포태양광,3,2025-04-06,2005.992,84,271.44,3.096
삼천포태양광,3,2025-04-07,1979.856,82,268.27,3.132
삼천포태양광,3,2025-04-08,1778.544,74,249.37,2.484
삼천포태양광,3,2025-04-09,1598.58,67,240.19,2.196
삼천포태양광,3,2025-04-10,1767.636,74,254.26,4.608
삼천포태양광,3,2025-04-11,1902.672,79,261.54,2.844
삼천포태양광,3,2025-04-12,553.176,23,106.16,3.852
삼천포태양광,3,2025-04-13,1359.936,57,214.41,4.464
삼천포태양광,3,2025-04-14,1107.684,46,231.8,2.268
삼천포태양광,3,2025-04-15,1895.58,79,267.48,3.744
삼천포태양광,3,2025-04-16,1724.256,72,247.68,4.572
삼천포태양광,3,2025-04-17,424.584,18,52.23,0.36
삼천포태양광,3,2025-04-18,1602.324,67,229.93,3.096
삼천포태양광,3,2025-04-19,521.1,22,82.0,3.024
삼천포태양광,3,2025-04-20,258.516,11,43.84,0.18
삼천포태양광,3,2025-04-21,1427.544,59,220.5,1.872
삼천포태양광,3,2025-04-22,121.176,5,29.16,0.252
삼천포태양광,3,2025-04-23,581.256,24,106.2,1.512
삼천포태양광,3,2025-04-24,1715.508,71,240.01,4.176
삼천포태양광,3,2025-04-25,1705.608,71,243.07,5.328
삼천포태양광,3,2025-04-26,1958.148,82,258.08,5.83
삼천포태양광,3,2025-04-27,1575.144,66,229.1,1.8
삼천포태양광,3,2025-04-28,1797.984,75,250.66,4.932
삼천포태양광,3,2025-04-29,1906.344,79,258.33,5.58
삼천포태양광,3,2025-04-30,1910.628,80,252.86,5.688
삼천포태양광,3,2025-05-01,465.048,19,154.15,0.1
삼천포태양광,3,2025-05-02,1937.268,81,256.64,6.552
삼천포태양광,3,2025-05-03,293.292,12,69.3,1.08
삼천포태양광,3,2025-05-04,1956.816,82,259.92,0.18
삼천포태양광,3,2025-05-05,726.156,30,152.35,0.072
삼천포태양광,3,2025-05-06,386.316,16,66.09,1.332
삼천포태양광,3,2025-05-07,1774.152,74,255.24,0.108
삼천포태양광,3,2025-05-08,1845.108,77,253.69,0.216
삼천포태양광,3,2025-05-09,150.192,6,27.28,0.36
삼천포태양광,3,2025-05-10,689.544,29,125.17,0.036
삼천포태양광,3,2025-05-11,1156.536,48,210.7,4.932
삼천포태양광,3,2025-05-12,1907.028,79,251.85,0.288
삼천포태양광,3,2025-05-13,1583.028,66,226.83,0.036
삼천포태양광,3,2025-05-14,1693.656,71,239.36,0.756
삼천포태양광,3,2025-05-15,150.732,6,25.27,0.684
삼천포태양광,3,2025-05-16,112.356,5,19.11,0.36
삼천포태양광,3,2025-05-17,1563.3,65,245.98,0.144
삼천포태양광,3,2025-05-18,1812.348,76,252.1,0.18
삼천포태양광,3,2025-05-19,1651.392,69,231.48,0.828
삼천포태양광,3,2025-05-20,1155.24,48,211.24,0.108
삼천포태양광,3,2025-05-21,588.312,25,103.32,0.288
삼천포태양광,3,2025-05-22,334.764,14,47.23,1.116
삼천포태양광,3,2025-05-23,792.396,33,136.04,0.036
삼천포태양광,3,2025-05-24,244.152,10,39.67,0.504
삼천포태양광,3,2025-05-25,1868.508,78,247.64,0.108
삼천포태양광,3,2025-05-26,1790.964,75,243.82,0.072
삼천포태양광,3,2025-05-27,1730.664,72,230.0,0.144
삼천포태양광,3,2025-05-28,1733.148,72,228.38,1.044
삼천포태양광,3,2025-05-29,1627.524,68,228.92,0.972
삼천포태양광,3,2025-05-30,1799.892,75,237.42,0.144
삼천포태양광,3,2025-05-31,1550.556,65,208.51,0.216
삼천포태양광,3,2025-06-01,1705.5,71,229.96,0.144
삼천포태양광,3,2025-06-02,451.872,19,83.37,0.036
삼천포태양광,3,2025-06-03,1707.552,71,239.54,0.072
삼천포태양광,3,2025-06-04,1882.728,78,246.74,0.036
삼천포태양광,3,2025-06-05,1768.896,74,235.54,0.36
삼천포태양광,3,2025-06-06,752.688,31,124.7,0.072
삼천포태양광,3,2025-06-07,1782.468,74,245.41,0.432
삼천포태양광,3,2025-06-08,1252.764,52,220.32,1.62
삼천포태양광,3,2025-06-09,1062.504,44,193.35,0.396
삼천포태양광,3,2025-06-10,1298.988,54,212.83,1.044
삼천포태양광,3,2025-06-11,1732.464,72,218.44,0.18
삼천포태양광,3,2025-06-12,958.86,40,122.72,0.936
삼천포태양광,3,2025-06-13,620.388,26,106.12,2.664
삼천포태양광,3,2025-06-14,363.06,15,112.03,0.576
삼천포태양광,3,2025-06-15,1195.992,50,229.78,0.68
삼천포태양광,3,2025-06-16,679.212,28,139.39,0.324
삼천포태양광,3,2025-06-17,1167.372,49,226.51,5.184
삼천포태양광,3,2025-06-18,1726.524,72,233.6,0.504
삼천포태양광,3,2025-06-19,1030.752,43,160.7,0.036
삼천포태양광,3,2025-06-20,464.436,19,82.98,0.648
삼천포태양광,3,2025-06-21,143.136,6,30.92,0.144
삼천포태양광,3,2025-06-22,1166.94,49,228.52,1.044
삼천포태양광,3,2025-06-23,1757.628,73,225.75,0.252
삼천포태양광,3,2025-06-24,234.036,10,38.88,3.924
삼천포태양광,3,2025-06-25,1253.232,52,221.76,0.108
삼천포태양광,3,2025-06-26,1692.216,71,223.56,3.384
삼천포태양광,3,2025-06-27,1640.664,68,211.03,0.18
삼천포태양광,3,2025-06-28,1639.152,68,217.0,8.676
삼천포태양광,3,2025-06-29,1721.556,72,229.28,0.072
삼천포태양광,3,2025-06-30,1684.836,70,228.02,0.072
삼천포태양광,3,2025-07-01,1536.12,64,216.61,0.324
삼천포태양광,3,2025-07-02,1672.776,70,219.2,6.22
삼천포태양광,3,2025-07-03,1683.684,70,228.27,0.324
삼천포태양광,3,2025-07-04,1495.296,62,194.18,0.18
삼천포태양광,3,2025-07-05,1694.232,71,223.95,0.18
삼천포태양광,3,2025-07-06,1646.1,69,212.61,0.036
삼천포태양광,3,2025-07-07,1594.728,66,208.15,9.504
삼천포태양광,3,2025-07-08,1326.888,55,186.84,0.036
삼천포태양광,3,2025-07-09,1654.128,69,216.03,0.108
삼천포태양광,3,2025-07-10,1520.856,63,202.68,0.216
삼천포태양광,3,2025-07-11,1486.404,62,213.73,0.18
삼천포태양광,3,2025-07-12,1565.64,65,215.02,0.036
삼천포태양광,3,2025-07-13,300.168,13,117.0,0.036
삼천포태양광,3,2025-07-14,1619.676,67,217.62,8.208
삼천포태양광,3,2025-07-15,1072.62,45,211.46,0.54
삼천포태양광,3,2025-07-16,215.748,9,60.08,1.188
삼천포태양광,3,2025-07-17,195.984,8,35.71,0.324
삼천포태양광,3,2025-07-18,561.024,23,119.34,0.072
삼천포태양광,3,2025-07-19,155.232,6,29.91,0.072
삼천포태양광,3,2025-07-20,1259.424,52,186.08,1.152
삼천포태양광,3,2025-07-21,962.172,40,174.27,2.088
삼천포태양광,3,2025-07-22,1622.7,68,223.66,3.456
삼천포태양광,3,2025-07-23,1594.512,66,219.24,6.876
삼천포태양광,3,2025-07-24,1693.764,71,221.47,3.744
삼천포태양광,3,2025-07-25,1656.072,69,223.84,3.564
삼천포태양광,3,2025-07-26,1633.248,68,223.63,3.276
삼천포태양광,3,2025-07-27,1685.988,70,222.58,3.096
삼천포태양광,3,2025-07-28,1681.668,70,219.99,3.456
삼천포태양광,3,2025-07-29,1695.78,71,222.12,2.736
삼천포태양광,3,2025-07-30,1694.916,71,227.48,0.396
삼천포태양광,3,2025-07-31,1679.508,70,220.1,3.456
삼천포태양광,3,2025-08-01,1654.956,69,216.61,4.896
삼천포태양광,3,2025-08-02,1336.86,56,208.33,1.116
삼천포태양광,3,2025-08-03,899.388,37,194.79,2.916
삼천포태양광,3,2025-08-04,894.924,37,133.56,0.36
삼천포태양광,3,2025-08-05,808.956,34,192.99,1.296
삼천포태양광,3,2025-08-06,673.92,28,99.25,2.34
삼천포태양광,3,2025-08-07,1283.184,53,210.09,3.42
삼천포태양광,3,2025-08-08,1075.248,45,164.7,2.016
삼천포태양광,3,2025-08-09,237.06,10,70.77,1.87
삼천포태양광,3,2025-08-10,578.268,24,117.28,2.484
삼천포태양광,3,2025-08-11,583.308,24,136.44,0.18
삼천포태양광,3,2025-08-12,117.396,5,30.81,0.468
삼천포태양광,3,2025-08-13,1315.62,55,202.71,1.08
삼천포태양광,3,2025-08-14,1551.636,65,224.38,2.016
삼천포태양광,3,2025-08-15,1662.66,69,218.26,2.052
삼천포태양광,3,2025-08-16,1686.6,70,230.58,1.8
삼천포태양광,3,2025-08-17,1702.692,71,228.56,2.34
삼천포태양광,3,2025-08-18,1291.5,54,222.73,0.828
삼천포태양광,3,2025-08-19,1642.14,68,225.46,1.116
삼천포태양광,3,2025-08-20,1660.356,69,229.82,1.26
삼천포태양광,3,2025-08-21,1594.08,66,218.59,1.764
삼천포태양광,3,2025-08-22,1450.08,60,219.2,3.276
삼천포태양광,3,2025-08-23,1654.596,69,226.22,0.468
삼천포태양광,3,2025-08-24,1614.276,67,226.83,1.188
삼천포태양광,3,2025-08-25,1565.244,65,228.06,0.9
삼천포태양광,3,2025-08-26,1241.244,52,189.54,0.036
삼천포태양광,3,2025-08-27,1581.732,66,222.4,2.052
삼천포태양광,3,2025-08-28,1529.28,64,212.29,0.972
삼천포태양광,3,2025-08-29,1646.604,69,224.85,0.72
삼천포태양광,3,2025-08-30,1656.54,69,226.83,0.612
삼천포태양광,3,2025-08-31,873.252,36,160.41,1.9
삼천포태양광,3,2025-09-01,439.236,18,82.69,0.144
삼천포태양광,3,2025-09-02,802.692,33,141.01,0.828
삼천포태양광,3,2025-09-03,1597.248,67,224.13,0.39
삼천포태양광,3,2025-09-04,1387.872,58,198.54,1.944
삼천포태양광,3,2025-09-05,1572.588,66,217.47,1.368
삼천포태양광,3,2025-09-06,1195.2,50,216.46,0.504
삼천포태양광,3,2025-09-07,719.388,30,180.86,0.072
삼천포태양광,3,2025-09-08,810.432,34,124.45,0.504
삼천포태양광,3,2025-09-09,310.644,13,54.03,1.26
삼천포태양광,3,2025-09-10,917.064,38,227.7,0.072
삼천포태양광,3,2025-09-11,1273.68,53,194.43,0.036
삼천포태양광,3,2025-09-12,604.728,25,105.04,0.18
삼천포태양광,3,2025-09-13,696.384,29,191.19,0.072
삼천포태양광,3,2025-09-14,1363.464,57,237.96,2.376
삼천포태양광,3,2025-09-15,531.324,22,94.86,0.036
삼천포태양광,3,2025-09-16,1257.12,52,193.93,2.052
삼천포태양광,3,2025-09-17,1194.552,50,183.74,0.972
삼천포태양광,3,2025-09-18,598.68,25,97.41,0.03
삼천포태양광,3,2025-09-19,924.012,39,142.99,0.864
삼천포태양광,3,2025-09-20,740.736,31,155.12,0.972
삼천포태양광,3,2025-09-21,1015.74,42,184.24,2.088
삼천포태양광,3,2025-09-22,1050.408,44,195.22,0.792
삼천포태양광,3,2025-09-23,1390.428,58,227.88,0.036
삼천포태양광,3,2025-09-24,31.86,1,12.52,0.21
삼천포태양광,3,2025-09-25,201.636,8,45.28,0.144
삼천포태양광,3,2025-09-26,1107.252,46,193.71,1.26
삼천포태양광,3,2025-09-27,1354.536,56,237.34,10.692
삼천포태양광,3,2025-09-28,443.952,18,75.02,0.504
삼천포태양광,3,2025-09-29,1133.064,47,230.47,0.252
삼천포태양광,3,2025-09-30,997.2,42,145.51,3.708
삼천포태양광,3,2025-10-01,1665.468,69,234.86,0.936
삼천포태양광,3,2025-10-02,430.38,18,97.34,0.216
삼천포태양광,3,2025-10-03,102.672,4,22.1,0.072
삼천포태양광,3,2025-10-04,963.72,40,166.17,13.464
삼천포태양광,3,2025-10-05,985.86,41,209.44,0.18
삼천포태양광,3,2025-10-06,118.584,5,22.89,0.432
삼천포태양광,3,2025-10-07,184.32,8,42.19,1.548
삼천포태양광,3,2025-10-08,398.052,17,64.47,0.396
삼천포태양광,3,2025-10-09,882.576,37,202.78,0.648
삼천포태양광,3,2025-10-10,1519.668,63,225.93,0.432
삼천포태양광,3,2025-10-11,1583.1,66,224.67,0.288
삼천포태양광,3,2025-10-12,1167.336,49,209.44,0.396
삼천포태양광,3,2025-10-13,78.984,3,26.56,2.196
삼천포태양광,3,2025-10-14,205.272,9,45.25,0.14
삼천포태양광,3,2025-10-15,415.224,17,75.06,0.432
삼천포태양광,3,2025-10-16,701.388,29,134.42,3.132
삼천포태양광,3,2025-10-17,1234.908,51,210.38,0.18
삼천포태양광,3,2025-10-18,249.3,10,80.2,0.036
삼천포태양광,3,2025-10-19,422.28,18,93.56,0.072
삼천포태양광,3,2025-10-20,1541.124,64,245.44,0.03
삼천포태양광,3,2025-10-21,298.044,12,46.15,0.828
삼천포태양광,3,2025-10-22,1268.1,53,226.83,2.916
삼천포태양광,3,2025-10-23,1378.908,57,236.66,0.252
삼천포태양광,3,2025-10-24,1414.692,59,239.18,0.108
삼천포태양광,3,2025-10-25,1496.556,62,233.85,0.18
삼천포태양광,3,2025-10-26,1142.964,48,235.54,1.332
삼천포태양광,3,2025-10-27,1688.328,70,252.03,2.484
삼천포태양광,3,2025-10-28,1745.208,73,261.54,2.232
삼천포태양광,3,2025-10-29,1632.492,68,248.04,1.728
삼천포태양광,3,2025-10-30,1159.704,48,234.0,0.324
삼천포태양광,3,2025-10-31,1345.284,56,237.38,1.26
삼천포태양광,3,2025-11-01,1566.684,65,246.13,0.612
삼천포태양광,3,2025-11-02,1520.784,63,235.22,1.296
삼천포태양광,3,2025-11-03,1560.744,65,245.73,1.008
삼천포태양광,3,2025-11-04,1232.388,51,207.1,0.396
삼천포태양광,3,2025-11-05,1289.556,54,221.14,0.72
삼천포태양광,3,2025-11-06,1332.828,56,219.52,0.432
